set_id,set_name,year,count_pieces,era,minifig_id,character,factions,portrayal
75325-1,The Mandalorian's N-1 Starfighter,2022,412,The New Republic,SW1210,Peli Motto,none,protagonist
75325-1,The Mandalorian's N-1 Starfighter,2022,412,The New Republic,SW1211,BD-72,none,protagonist
75325-1,The Mandalorian's N-1 Starfighter,2022,412,The New Republic,SW1212,Din Djarin,"Children of the Watch, Bounty Hunter's Guild",protagonist
75326-1,Boba Fett's Throne Room,2022,732,The New Republic,SW1158,Boba Fett,Fett Gotra,protagonist
75326-1,Boba Fett's Throne Room,2022,732,The New Republic,SW1192,Fennec Shand,Fett Gotra,protagonist
75326-1,Boba Fett's Throne Room,2022,732,The New Republic,SW1193,Bib Fortuna,Hutt Clan,antagonist
75326-1,Boba Fett's Throne Room,2022,732,The New Republic,SW1194,Theelin Dancer,Fett Gotra,neutral
75326-1,Boba Fett's Throne Room,2022,732,The New Republic,SW1195,Quarren,Fett Gotra,neutral
75326-1,Boba Fett's Throne Room,2022,732,The New Republic,SW1196,Gamorrean Guard,Fett Gotra,protagonist
75326-1,Boba Fett's Throne Room,2022,732,The New Republic,SW1197,Weequay Guard,Fett Gotra,neutral
75333-1,Obi-Wan Kenobi's Jedi Starfighter,2022,282,Fall of the Jedi,SW1216,Taun We,"Kaminoans, Galactic Republic",protagonist
75333-1,Obi-Wan Kenobi's Jedi Starfighter,2022,282,Fall of the Jedi,SW1220,Obi-Wan Kenobi,"Jedi Order, Galactic Republic",protagonist
75333-1,Obi-Wan Kenobi's Jedi Starfighter,2022,282,Fall of the Jedi,SW1221,R4-P17,Galactic Republic,protagonist
75334-1,Obi-Wan Kenobi vs. Darth Vader,2022,408,Reign of the Empire,SW1225,Tala Durith,Hidden Path,protagonist
75334-1,Obi-Wan Kenobi vs. Darth Vader,2022,408,Reign of the Empire,SW1226,NED-B,Hidden Path,protagonist
75334-1,Obi-Wan Kenobi vs. Darth Vader,2022,408,Reign of the Empire,SW1227,Obi-Wan Kenobi,none,protagonist
75334-1,Obi-Wan Kenobi vs. Darth Vader,2022,408,Reign of the Empire,SW1228,Darth Vader,Galactic Empire,antagonist
75336-1,Inquisitor Transport Scythe,2022,924,Reign of the Empire,SW1222,Grand Inquisitor,Galactic Empire,antagonist
75336-1,Inquisitor Transport Scythe,2022,924,Reign of the Empire,SW1223,Fifth Brother,Galactic Empire,antagonist
75336-1,Inquisitor Transport Scythe,2022,924,Reign of the Empire,SW1224,Obi-Wan Kenobi,none,protagonist
75336-1,Inquisitor Transport Scythe,2022,924,Reign of the Empire,SW1237,Third Sister,Galactic Empire,antagonist
75337-1,AT-TE Walker,2022,1082,Fall of the Jedi,SW0001,Battle Droid,Confederation of Independent Systems,antagonist
75337-1,AT-TE Walker,2022,1082,Fall of the Jedi,SW1233,Commander Cody,Galactic Republic,protagonist
75337-1,AT-TE Walker,2022,1082,Fall of the Jedi,SW1234,Dwarf Spider Droid,Confederation of Independent Systems,antagonist
75337-1,AT-TE Walker,2022,1082,Fall of the Jedi,SW1235,Clone Trooper,Galactic Republic,protagonist
75337-1,AT-TE Walker,2022,1082,Fall of the Jedi,SW1236,Clone Trooper Gunner,Galactic Republic,protagonist
75338-1,Ambush on Ferrix,2022,679,Reign of the Empire,SW1230,Luthen Rael,none,protagonist
75338-1,Ambush on Ferrix,2022,679,Reign of the Empire,SW1231,Cassian Andor,none,protagonist
75338-1,Ambush on Ferrix,2022,679,Reign of the Empire,SW1232,Syril Karn,"Pre-Mor Authority, Galactic Empire",antagonist
75342-1,Republic Fighter Tank,2022,262,Fall of the Jedi,SW0001,Battle Droid,Confederation of Independent Systems,antagonist
75342-1,Republic Fighter Tank,2022,262,Fall of the Jedi,SW1205,Mace Windu,"Jedi Order, Galactic Republic",protagonist
75342-1,Republic Fighter Tank,2022,262,Fall of the Jedi,SW1206,187th Legion Clone Commander,Galactic Empire,protagonist
75342-1,Republic Fighter Tank,2022,262,Fall of the Jedi,SW1207,Clone Trooper,Galactic Republic,protagonist
7654-1,Droids Battle Pack,2007,102,Fall of the Jedi,SW0001,Battle Droid,Confederation of Independent Systems,antagonist
7654-1,Droids Battle Pack,2007,102,Fall of the Jedi,SW0092,Super Battle Droid,Confederation of Independent Systems,antagonist
7655-1,Clone Troopers Battle Pack,2007,58,Fall of the Jedi,SW0091,Clone Trooper,Galactic Republic,protagonist
7655-1,Clone Troopers Battle Pack,2007,58,Fall of the Jedi,SW0126,Clone Trooper,Galactic Republic,protagonist
7655-1,Clone Troopers Battle Pack,2007,58,Fall of the Jedi,SW0128,Clone Trooper,Galactic Republic,protagonist
7656-1,General Grievous Starfighter,2007,232,Fall of the Jedi,SW0134,General Grievous,Confederation of Independent Systems,antagonist
7657-1,AT-ST,2007,244,Age of Rebellion,SW0093,AT-ST Driver,Galactic Empire,antagonist
7658-1,Y-wing Fighter,2007,454,Age of Rebellion,SW0029,R5-D4,none,neutral
7658-1,Y-wing Fighter,2007,454,Age of Rebellion,SW0094,Jon Vander,Rebel Alliance,protagonist
7659-1,Imperial Landing Craft,2007,471,Age of Rebellion,SW0035,TIE Fighter Pilot,Galactic Empire,antagonist
7659-1,Imperial Landing Craft,2007,471,Age of Rebellion,SW0036,Stormtrooper,Galactic Empire,antagonist
7659-1,Imperial Landing Craft,2007,471,Age of Rebellion,SW0109,Sandtrooper,Galactic Empire,antagonist
7660-1,Naboo N-1 Starfighter with Vulture Droid,2007,280,Fall of the Jedi,SW0028,R2-D2,Galactic Republic,protagonist
7660-1,Naboo N-1 Starfighter with Vulture Droid,2007,280,Fall of the Jedi,SW0159,Anakin Skywalker,"Jedi Order, Galactic Republic",protagonist
7660-1,Naboo N-1 Starfighter with Vulture Droid,2007,280,Fall of the Jedi,SW0160,Naboo Fighter Pilot,Royal House of Naboo,protagonist
7661-1,Jedi Starfighter with Hyperdrive Booster Ring,2007,575,Fall of the Jedi,SW0162,Obi-Wan Kenobi,"Jedi Order, Galactic Republic",protagonist
7661-1,Jedi Starfighter with Hyperdrive Booster Ring,2007,575,Fall of the Jedi,SW0163,Kit Fisto,"Jedi Order, Galactic Republic",protagonist
7662-1,Trade Federation MTT,2007,1330,Fall of the Jedi,SW0001,Battle Droid,Confederation of Independent Systems,antagonist
7662-1,Trade Federation MTT,2007,1330,Fall of the Jedi,SW0095,Battle Droid Pilot,Confederation of Independent Systems,antagonist
7662-1,Trade Federation MTT,2007,1330,Fall of the Jedi,SW0096,Battle Droid Security,Confederation of Independent Systems,antagonist
7662-1,Trade Federation MTT,2007,1330,Fall of the Jedi,SW0164,Droideka,Confederation of Independent Systems,antagonist
7663-1,Sith Infiltrator,2007,310,Fall of the Jedi,SW0003,Darth Maul,"Sith Order, Shadow Collective",antagonist
7665-1,Republic Cruiser,2007,919,Fall of the Jedi,SW0168,R2-R7,Galactic Republic,protagonist
7665-1,Republic Cruiser,2007,919,Fall of the Jedi,SW0169,Maoi Madakor,Galactic Republic,protagonist
7665-1,Republic Cruiser,2007,919,Fall of the Jedi,SW0170,Antidar Williams,Galactic Republic,protagonist
7665-1,Republic Cruiser,2007,919,Fall of the Jedi,SW0172,Qui-Gon Jinn,"Jedi Order, Galactic Republic",protagonist
7665-1,Republic Cruiser,2007,919,Fall of the Jedi,SW0173,Obi-Wan Kenobi,"Jedi Order, Galactic Republic",protagonist
7666-1,Hoth Rebel Base,2007,548,Age of Rebellion,SW0012,Dak Ralter,Rebel Alliance,protagonist
7666-1,Hoth Rebel Base,2007,548,Age of Rebellion,SW0090,Luke Skywalker,Rebel Alliance,protagonist
7666-1,Hoth Rebel Base,2007,548,Age of Rebellion,SW0115,Snowtrooper,Galactic Empire,antagonist
7666-1,Hoth Rebel Base,2007,548,Age of Rebellion,SW0165,K-3PO,Rebel Alliance,protagonist
7666-1,Hoth Rebel Base,2007,548,Age of Rebellion,SW0167,Hoth Rebel Trooper,Rebel Alliance,protagonist
7666-1,Hoth Rebel Base,2007,548,Age of Rebellion,SW0171,Imperial Probe Droid,Galactic Empire,antagonist
7669-1,Anakin's Jedi Starfighter,2008,153,Fall of the Jedi,SW0028,R2-D2,Galactic Republic,protagonist
7669-1,Anakin's Jedi Starfighter,2008,153,Fall of the Jedi,SW0183,Anakin Skywalker,"Jedi Order, Galactic Republic",protagonist
7670-1,Hailfire Droid and Spider Droid,2008,249,Fall of the Jedi,SW0001,Battle Droid,Confederation of Independent Systems,antagonist
7670-1,Hailfire Droid and Spider Droid,2008,249,Fall of the Jedi,SW0092,Super Battle Droid,Confederation of Independent Systems,antagonist
7670-1,Hailfire Droid and Spider Droid,2008,249,Fall of the Jedi,SW0184,Battle Droid Commander,Confederation of Independent Systems,antagonist
7670-1,Hailfire Droid and Spider Droid,2008,249,Fall of the Jedi,SW0964,Dwarf Spider Droid,Confederation of Independent Systems,antagonist
7671-1,AT-AP Walker,2008,392,Fall of the Jedi,SW0189,Clone Trooper,Galactic Republic,protagonist
7673-1,Magna Guard Starfighter,2008,431,Fall of the Jedi,SW0190,Magnaguard,Confederation of Independent Systems,antagonist
7674-1,V-19 Torrent,2008,471,Fall of the Jedi,SW0191,Clone Pilot,Galactic Republic,protagonist
7675-1,AT-TE Walker,2008,798,Fall of the Jedi,SW0001,Battle Droid,Confederation of Independent Systems,antagonist
7675-1,AT-TE Walker,2008,798,Fall of the Jedi,SW0183,Anakin Skywalker,"Jedi Order, Galactic Republic",protagonist
7675-1,AT-TE Walker,2008,798,Fall of the Jedi,SW0192,Ahsoka Tano,"Jedi Order, Galactic Republic",protagonist
7675-1,AT-TE Walker,2008,798,Fall of the Jedi,SW0193,Rotta,none,neutral
7675-1,AT-TE Walker,2008,798,Fall of the Jedi,SW0194,Captain Rex,Galactic Republic,protagonist
7675-1,AT-TE Walker,2008,798,Fall of the Jedi,SW0201,Clone Trooper,Galactic Republic,protagonist
7676-1,Republic Attack Gunship,2008,1034,Fall of the Jedi,SW0195,Asajj Ventress,"Nightsisters, Sith Order, Confederation of Independent Systems",antagonist
7676-1,Republic Attack Gunship,2008,1034,Fall of the Jedi,SW0196,Commander Cody,Galactic Republic,protagonist
7676-1,Republic Attack Gunship,2008,1034,Fall of the Jedi,SW0197,Obi-Wan Kenobi,"Jedi Order, Galactic Republic",protagonist
7676-1,Republic Attack Gunship,2008,1034,Fall of the Jedi,SW0198,Plo Koon,"Jedi Order, Galactic Republic",protagonist
7676-1,Republic Attack Gunship,2008,1034,Fall of the Jedi,SW0200,Clone Trooper,Galactic Republic,protagonist
7676-1,Republic Attack Gunship,2008,1034,Fall of the Jedi,SW0311,Spy Droid,Galactic Republic,protagonist
7678-1,Droid Gunship,2008,329,Fall of the Jedi,SW0001,Battle Droid,Confederation of Independent Systems,antagonist
7678-1,Droid Gunship,2008,329,Fall of the Jedi,SW0001,Battle Droid,Confederation of Independent Systems,antagonist
7679-1,Republic Fighter Tank,2008,592,Fall of the Jedi,SW0201,Clone Trooper,Galactic Republic,protagonist
7679-1,Republic Fighter Tank,2008,592,Fall of the Jedi,SW0203,Clone Trooper,Galactic Republic,protagonist
7680-1,The Twilight,2008,882,Fall of the Jedi,SW0028,R2-D2,Galactic Republic,protagonist
7680-1,The Twilight,2008,882,Fall of the Jedi,SW0183,Anakin Skywalker,"Jedi Order, Galactic Republic",protagonist
7680-1,The Twilight,2008,882,Fall of the Jedi,SW0192,Ahsoka Tano,"Jedi Order, Galactic Republic",protagonist
7680-1,The Twilight,2008,882,Fall of the Jedi,SW0193,Rotta,none,neutral
7681-1,Separatist Spider Droid,2008,206,Fall of the Jedi,SW0001,Battle Droid,Confederation of Independent Systems,antagonist
7681-1,Separatist Spider Droid,2008,206,Fall of the Jedi,SW0092,Super Battle Droid,Confederation of Independent Systems,antagonist
7681-1,Separatist Spider Droid,2008,206,Fall of the Jedi,SW0184,Battle Droid Commander,Confederation of Independent Systems,antagonist
7681-1,Separatist Spider Droid,2008,206,Fall of the Jedi,SW0201,Clone Trooper,Galactic Republic,protagonist
7681-1,Separatist Spider Droid,2008,206,Fall of the Jedi,SW0202,Commander Fox,Galactic Republic,protagonist
7748-1,Corporate Alliance Tank Droid,2009,216,Fall of the Jedi,SW0001,Battle Droid,Confederation of Independent Systems,antagonist
7748-1,Corporate Alliance Tank Droid,2009,216,Fall of the Jedi,SW0233,Clone Trooper,Galactic Republic,protagonist
7749-1,Echo Base,2009,155,Age of Rebellion,SW0115,Snowtrooper,Galactic Empire,antagonist
7749-1,Echo Base,2009,155,Age of Rebellion,SW0252,Hoth Rebel Trooper,Rebel Alliance,protagonist
7749-1,Echo Base,2009,155,Age of Rebellion,SW0253,Han Solo,Rebel Alliance,protagonist
7751-1,Ahsoka's Starfighter and Vulture Droid,2009,291,Fall of the Jedi,SW0136,Buzz Droid,Confederation of Independent Systems,antagonist
7751-1,Ahsoka's Starfighter and Vulture Droid,2009,291,Fall of the Jedi,SW0192,Ahsoka Tano,"Jedi Order, Galactic Republic",protagonist
7751-1,Ahsoka's Starfighter and Vulture Droid,2009,291,Fall of the Jedi,SW0231,R7-A7,Galactic Republic,protagonist
7752-1,Count Dooku's Solar Sailer,2009,385,Fall of the Jedi,SW0190,Magnaguard,Confederation of Independent Systems,antagonist
7752-1,Count Dooku's Solar Sailer,2009,385,Fall of the Jedi,SW0224,Count Dooku,"Sith Order, Confederation of Independent Systems",antagonist
7752-1,Count Dooku's Solar Sailer,2009,385,Fall of the Jedi,SW0225,FA-4 Pilot Droid,Confederation of Independent Systems,antagonist
7753-1,Pirate Tank,2009,372,Fall of the Jedi,SW0197,Obi-Wan Kenobi,"Jedi Order, Galactic Republic",protagonist
7753-1,Pirate Tank,2009,372,Fall of the Jedi,SW0245,Turk Falso,Ohnaka Gang,antagonist
7753-1,Pirate Tank,2009,372,Fall of the Jedi,SW0246,Hondo Ohnaka,Ohnaka Gang,antagonist
7754-1,Home One Mon Calamari Star Cruiser,2009,789,Age of Rebellion,SW0031,Rebel Pilot,Rebel Alliance,protagonist
7754-1,Home One Mon Calamari Star Cruiser,2009,789,Age of Rebellion,SW0247,Admiral Ackbar,Rebel Alliance,protagonist
7754-1,Home One Mon Calamari Star Cruiser,2009,789,Age of Rebellion,SW0248,Mon Calamari Officer,Rebel Alliance,protagonist
7754-1,Home One Mon Calamari Star Cruiser,2009,789,Age of Rebellion,SW0249,Mon Mothma,Rebel Alliance,protagonist
7754-1,Home One Mon Calamari Star Cruiser,2009,789,Age of Rebellion,SW0250,Crix Madine,Rebel Alliance,protagonist
7754-1,Home One Mon Calamari Star Cruiser,2009,789,Age of Rebellion,SW0251,Lando Calrissian,Rebel Alliance,protagonist
7868-1,Mace Windu's Jedi Starfighter,2011,309,Fall of the Jedi,SW0001,Battle Droid,Confederation of Independent Systems,antagonist
7868-1,Mace Windu's Jedi Starfighter,2011,309,Fall of the Jedi,SW0220,Mace Windu,"Jedi Order, Galactic Republic",protagonist
7868-1,Mace Windu's Jedi Starfighter,2011,309,Fall of the Jedi,SW0312,TX-20,Confederation of Independent Systems,antagonist
7868-1,Mace Windu's Jedi Starfighter,2011,309,Fall of the Jedi,SW0313,R8-B7,Galactic Republic,protagonist
7869-1,Battle for Geonosis,2011,331,Fall of the Jedi,SW0001,Battle Droid,Confederation of Independent Systems,antagonist
7869-1,Battle for Geonosis,2011,331,Fall of the Jedi,SW0230,Super Battle Droid,Confederation of Independent Systems,antagonist
7869-1,Battle for Geonosis,2011,331,Fall of the Jedi,SW0310,Luminara Unduli,"Jedi Order, Galactic Republic",protagonist
7869-1,Battle for Geonosis,2011,331,Fall of the Jedi,SW0314,Captain Rex,Galactic Republic,protagonist
7877-1,Naboo Starfighter,2011,318,Fall of the Jedi,SW0217,R2-D2,Galactic Republic,protagonist
7877-1,Naboo Starfighter,2011,318,Fall of the Jedi,SW0340,Naboo Fighter Pilot,Royal House of Naboo,protagonist
7877-1,Naboo Starfighter,2011,318,Fall of the Jedi,SW0347,Battle Droid Security,Confederation of Independent Systems,antagonist
7877-1,Naboo Starfighter,2011,318,Fall of the Jedi,SW0348,Droideka,Confederation of Independent Systems,antagonist
7877-1,Naboo Starfighter,2011,318,Fall of the Jedi,SW0349,Anakin Skywalker,"Jedi Order, Galactic Republic",protagonist
7879-1,Hoth Echo Base,2011,773,Age of Rebellion,SW0011,Chewbacca,Rebel Alliance,protagonist
7879-1,Hoth Echo Base,2011,773,Age of Rebellion,SW0115,Snowtrooper,Galactic Empire,antagonist
7879-1,Hoth Echo Base,2011,773,Age of Rebellion,SW0342,Luke Skywalker,Rebel Alliance,protagonist
7879-1,Hoth Echo Base,2011,773,Age of Rebellion,SW0343,Han Solo,Rebel Alliance,protagonist
7879-1,Hoth Echo Base,2011,773,Age of Rebellion,SW0344,R-3PO,Rebel Alliance,protagonist
7879-1,Hoth Echo Base,2011,773,Age of Rebellion,SW0345,2-1B,Rebel Alliance,neutral
7879-1,Hoth Echo Base,2011,773,Age of Rebellion,SW0346,Princess Leia,Rebel Alliance,protagonist
7913-1,Clone Trooper Battle Pack,2011,85,Fall of the Jedi,SW0297,Clone Trooper,Galactic Republic,protagonist
7913-1,Clone Trooper Battle Pack,2011,85,Fall of the Jedi,SW0298,Clone Trooper,Galactic Republic,protagonist
7913-1,Clone Trooper Battle Pack,2011,85,Fall of the Jedi,SW0299,Clone Trooper,Galactic Republic,protagonist
7914-1,Mandalorian Battle Pack,2011,68,Fall of the Jedi,SW0296,Mandalorian Warrior,"Death Watch, Shadow Collective",antagonist
7915-1,Imperial V-wing Starfighter,2011,139,Fall of the Jedi,SW0303,R2-Q2,Galactic Empire,antagonist
7915-1,Imperial V-wing Starfighter,2011,139,Fall of the Jedi,SW0304,Imperial V-Wing Pilot,Galactic Empire,antagonist
7929-1,The Battle of Naboo,2011,241,Fall of the Jedi,SW0001,Battle Droid,Confederation of Independent Systems,antagonist
7929-1,The Battle of Naboo,2011,241,Fall of the Jedi,SW0300,Battle Droid Pilot,Confederation of Independent Systems,antagonist
7929-1,The Battle of Naboo,2011,241,Fall of the Jedi,SW0301,Jar-Jar Binks,Gungan Grand Army,protagonist
7929-1,The Battle of Naboo,2011,241,Fall of the Jedi,SW0302,Gungan Warrior,Gungan Grand Army,protagonist
7930-1,Bounty Hunter Assault Gunship,2011,389,Fall of the Jedi,SW0222,Assassin Droid,Confederation of Independent Systems,antagonist
7930-1,Bounty Hunter Assault Gunship,2011,389,Fall of the Jedi,SW0305,Sugi,Aurra Sing's Crew,antagonist
7930-1,Bounty Hunter Assault Gunship,2011,389,Fall of the Jedi,SW0306,Aurra Sing,Aurra Sing's Crew,antagonist
7930-1,Bounty Hunter Assault Gunship,2011,389,Fall of the Jedi,SW0307,Embo,Aurra Sing's Crew,antagonist
7931-1,T-6 Jedi Shuttle,2011,389,Fall of the Jedi,SW0183,Anakin Skywalker,"Jedi Order, Galactic Republic",protagonist
7931-1,T-6 Jedi Shuttle,2011,389,Fall of the Jedi,SW0197,Obi-Wan Kenobi,"Jedi Order, Galactic Republic",protagonist
7931-1,T-6 Jedi Shuttle,2011,389,Fall of the Jedi,SW0308,Saesee Tiin,"Jedi Order, Galactic Republic",protagonist
7931-1,T-6 Jedi Shuttle,2011,389,Fall of the Jedi,SW0309,Shaak Ti,"Jedi Order, Galactic Republic",protagonist
7956-1,Ewok Attack,2011,166,Age of Rebellion,SW0005,Scout Trooper,Galactic Empire,antagonist
7956-1,Ewok Attack,2011,166,Age of Rebellion,SW0338,Logray,Ewoks,protagonist
7956-1,Ewok Attack,2011,166,Age of Rebellion,SW0339,Tokkat,Ewoks,protagonist
7957-1,Sith Nightspeeder,2011,214,Fall of the Jedi,SW0316,Savage Opress,"Nightbrothers, Sith Order, Confederation of Independent Systems, Shadow Collective",antagonist
7957-1,Sith Nightspeeder,2011,214,Fall of the Jedi,SW0317,Anakin Skywalker,"Jedi Order, Galactic Republic",protagonist
7957-1,Sith Nightspeeder,2011,214,Fall of the Jedi,SW0318,Asajj Ventress,"Nightsisters, Sith Order, Confederation of Independent Systems",antagonist
7959-1,Geonosian Starfighter,2011,155,Fall of the Jedi,SW0319,Ki-Adi-Mundi,"Jedi Order, Galactic Republic",protagonist
7959-1,Geonosian Starfighter,2011,155,Fall of the Jedi,SW0320,Geonosian,"Geonosians, Confederation of Independent Systems",antagonist
7959-1,Geonosian Starfighter,2011,155,Fall of the Jedi,SW0341,Commander Cody,Galactic Republic,protagonist
7961-1,Darth Maul's Sith Infiltrator,2011,479,Fall of the Jedi,SW0321,Captain Panaka,Royal House of Naboo,protagonist
7961-1,Darth Maul's Sith Infiltrator,2011,479,Fall of the Jedi,SW0322,Qui-Gon Jinn,"Jedi Order, Galactic Republic",protagonist
7961-1,Darth Maul's Sith Infiltrator,2011,479,Fall of the Jedi,SW0323,Darth Maul,"Sith Order, Shadow Collective",antagonist
7961-1,Darth Maul's Sith Infiltrator,2011,479,Fall of the Jedi,SW0324,Padmé Amidala,Galactic Republic,protagonist
7962-1,Anakin Skywalker and Sebulba's Podracers,2011,810,Fall of the Jedi,SW0325,Watto,none,neutral
7962-1,Anakin Skywalker and Sebulba's Podracers,2011,810,Fall of the Jedi,SW0326,Sebulba,none,antagonist
7962-1,Anakin Skywalker and Sebulba's Podracers,2011,810,Fall of the Jedi,SW0327,Anakin Skywalker,"Jedi Order, Galactic Republic",protagonist
7962-1,Anakin Skywalker and Sebulba's Podracers,2011,810,Fall of the Jedi,SW0328,Wald,none,neutral
7962-1,Anakin Skywalker and Sebulba's Podracers,2011,810,Fall of the Jedi,SW0329,Obi-Wan Kenobi,"Jedi Order, Galactic Republic",protagonist
7964-1,Republic Frigate,2011,1015,Fall of the Jedi,SW0219,Yoda,"Jedi Order, Galactic Republic",protagonist
7964-1,Republic Frigate,2011,1015,Fall of the Jedi,SW0330,Commander Wolffe,Galactic Republic,protagonist
7964-1,Republic Frigate,2011,1015,Fall of the Jedi,SW0331,Clone Trooper,Galactic Republic,protagonist
7964-1,Republic Frigate,2011,1015,Fall of the Jedi,SW0332,Eeth Koth,"Jedi Order, Galactic Republic",protagonist
7964-1,Republic Frigate,2011,1015,Fall of the Jedi,SW0333,Quinlan Vos,"Jedi Order, Galactic Republic",protagonist
7965-1,Millennium Falcon,2011,1254,Age of Rebellion,SW0011,Chewbacca,Rebel Alliance,protagonist
7965-1,Millennium Falcon,2011,1254,Age of Rebellion,SW0277,Darth Vader,"Sith Order, Galactic Empire",antagonist
7965-1,Millennium Falcon,2011,1254,Age of Rebellion,SW0334,Han Solo,Rebel Alliance,protagonist
7965-1,Millennium Falcon,2011,1254,Age of Rebellion,SW0335,Luke Skywalker,Rebel Alliance,protagonist
7965-1,Millennium Falcon,2011,1254,Age of Rebellion,SW0336,Obi-Wan Kenobi,Rebel Alliance,protagonist
7965-1,Millennium Falcon,2011,1254,Age of Rebellion,SW0337,Princess Leia,Rebel Alliance,protagonist
8014-1,Clone Walker Battle Pack,2009,72,Fall of the Jedi,SW0201,Clone Trooper,Galactic Republic,protagonist
8014-1,Clone Walker Battle Pack,2009,72,Fall of the Jedi,SW0221,Clone Trooper,Galactic Republic,protagonist
8014-1,Clone Walker Battle Pack,2009,72,Fall of the Jedi,SW0223,Clone Trooper Commander,Galactic Republic,protagonist
8015-1,Assassin Droids Battle Pack,2009,94,Fall of the Jedi,SW0222,Assassin Droid,Confederation of Independent Systems,antagonist
8015-1,Assassin Droids Battle Pack,2009,94,Fall of the Jedi,SW0229,Assassin Droid,Confederation of Independent Systems,antagonist
8016-1,Hyena Droid Bomber,2009,232,Fall of the Jedi,SW0228,Battle Droid,Confederation of Independent Systems,antagonist
8017-1,Darth Vader's TIE Fighter,2009,251,Age of Rebellion,SW0209,Darth Vader,"Sith Order, Galactic Empire",antagonist
8018-1,Armored Assault Tank,2009,407,Fall of the Jedi,SW0001,Battle Droid,Confederation of Independent Systems,antagonist
8018-1,Armored Assault Tank,2009,407,Fall of the Jedi,SW0201,Clone Trooper,Galactic Republic,protagonist
8018-1,Armored Assault Tank,2009,407,Fall of the Jedi,SW0219,Yoda,"Jedi Order, Galactic Republic",protagonist
8018-1,Armored Assault Tank,2009,407,Fall of the Jedi,SW0230,Super Battle Droid,Confederation of Independent Systems,antagonist
8019-1,Republic Attack Shuttle,2009,636,Fall of the Jedi,SW0191,Clone Pilot,Galactic Republic,protagonist
8019-1,Republic Attack Shuttle,2009,636,Fall of the Jedi,SW0201,Clone Trooper,Galactic Republic,protagonist
8019-1,Republic Attack Shuttle,2009,636,Fall of the Jedi,SW0220,Mace Windu,"Jedi Order, Galactic Republic",protagonist
8036-1,Separatist Shuttle,2009,259,Fall of the Jedi,SW0001,Battle Droid,Confederation of Independent Systems,antagonist
8036-1,Separatist Shuttle,2009,259,Fall of the Jedi,SW0095,Battle Droid Pilot,Confederation of Independent Systems,antagonist
8036-1,Separatist Shuttle,2009,259,Fall of the Jedi,SW0241,Onaconda Farr,"Confederation of Independent Systems, Galactic Republic",antagonist
8036-1,Separatist Shuttle,2009,259,Fall of the Jedi,SW0242,Nute Gunray,"Trade Federation, Confederation of Independent Systems",antagonist
8037-1,Anakin's Y-wing Starfighter,2009,570,Fall of the Jedi,SW0183,Anakin Skywalker,"Jedi Order, Galactic Republic",protagonist
8037-1,Anakin's Y-wing Starfighter,2009,570,Fall of the Jedi,SW0192,Ahsoka Tano,"Jedi Order, Galactic Republic",protagonist
8037-1,Anakin's Y-wing Starfighter,2009,570,Fall of the Jedi,SW0255,R2-D2,Galactic Republic,protagonist
8038-1,The Battle of Endor,2009,890,Age of Rebellion,SW0005,Scout Trooper,Galactic Empire,antagonist
8038-1,The Battle of Endor,2009,890,Age of Rebellion,SW0011,Chewbacca,Rebel Alliance,protagonist
8038-1,The Battle of Endor,2009,890,Age of Rebellion,SW0179,Han Solo,Rebel Alliance,protagonist
8038-1,The Battle of Endor,2009,890,Age of Rebellion,SW0208,Imperial Trooper,Galactic Empire,antagonist
8038-1,The Battle of Endor,2009,890,Age of Rebellion,SW0217,R2-D2,Rebel Alliance,protagonist
8038-1,The Battle of Endor,2009,890,Age of Rebellion,SW0235,Princess Leia,Rebel Alliance,protagonist
8038-1,The Battle of Endor,2009,890,Age of Rebellion,SW0236,Chief Chirpa,Rebel Alliance,protagonist
8038-1,The Battle of Endor,2009,890,Age of Rebellion,SW0237,Wicket W. Warrick,Ewoks,protagonist
8038-1,The Battle of Endor,2009,890,Age of Rebellion,SW0238,Paploo,Ewoks,protagonist
8038-1,The Battle of Endor,2009,890,Age of Rebellion,SW0239,Endor Rebel Trooper,Rebel Alliance,protagonist
8038-1,The Battle of Endor,2009,890,Age of Rebellion,SW0240,Endor Rebel Trooper,Rebel Alliance,protagonist
8039-1,Venator-Class Republic Attack Cruiser,2009,1170,Fall of the Jedi,SW0191,Clone Pilot,Galactic Republic,protagonist
8039-1,Venator-Class Republic Attack Cruiser,2009,1170,Fall of the Jedi,SW0221,Clone Trooper,Galactic Republic,protagonist
8039-1,Venator-Class Republic Attack Cruiser,2009,1170,Fall of the Jedi,SW0243,Palpatine,"Sith Order, Galactic Republic, Confederation of Independent Systems, Galactic Empire",antagonist
8039-1,Venator-Class Republic Attack Cruiser,2009,1170,Fall of the Jedi,SW0244,Senate Commando,Galactic Republic,protagonist
8083-1,Rebel Trooper Battle Pack,2010,79,Age of Rebellion,SW0258,Hoth Rebel Trooper,Rebel Alliance,protagonist
8083-1,Rebel Trooper Battle Pack,2010,79,Age of Rebellion,SW0259,Hoth Rebel Trooper,Rebel Alliance,protagonist
8083-1,Rebel Trooper Battle Pack,2010,79,Age of Rebellion,SW0260,Zev Senesca,Rebel Alliance,protagonist
8084-1,Snowtrooper Battle Pack,2010,74,Age of Rebellion,SW0115,Snowtrooper,Galactic Empire,antagonist
